line_no,line,sentiment,label,score
21294,"witty, though he was not very intellectual, in spite of the fact that",1,POSITIVE,0.9997649
21295,he was always top of the class; I myself was never top in anything!,0,NEGATIVE,0.78949094
21296,All,1,POSITIVE,0.99025923
21297,"his companions were very fond of him, excepting myself.",1,POSITIVE,0.99820244
21298,He had several,1,POSITIVE,0.99379015
21299,times during those years come up to me and tried to make friends; but I,0,NEGATIVE,0.6936014
21300,had always turned sulkily away and refused to have anything to do with,0,NEGATIVE,0.98592496
21301,him.,1,POSITIVE,0.9892692
21302,I had not seen him for a whole year now; he was at the university.,0,NEGATIVE,0.9771661
21303,"When, at nine o’clock, or so, this evening, I arrived and was shown up",1,POSITIVE,0.98488224
21304,"to him with great ceremony, he first received me with astonishment, and",1,POSITIVE,0.999779
21305,"not too affably, but he soon cheered up, and suddenly gazed intently at",1,POSITIVE,0.99951744
21306,me and burst out laughing.,1,POSITIVE,0.9995074
21307,"“‘Why, what on earth can have possessed you to come and see _me_,",0,NEGATIVE,0.9735682
21308,Terentieff?,0,NEGATIVE,0.98796856
21309,"’ he cried, with his usual pleasant, sometimes audacious,",1,POSITIVE,0.99895
21310,"but never offensive familiarity, which I liked in reality, but for",1,POSITIVE,0.9927827
21311,which I also detested him.,0,NEGATIVE,0.982159
21312,‘Why what’s the matter?’ he cried in alarm.,0,NEGATIVE,0.99744093
21313,‘Are you ill?,0,NEGATIVE,0.998505
21314,’,1,POSITIVE,0.93096334
21315,"“That confounded cough of mine had come on again; I fell into a chair,",0,NEGATIVE,0.99867684
21316,and with difficulty recovered my breath.,0,NEGATIVE,0.99920017
21317,"‘It’s all right, it’s only",1,POSITIVE,0.9997583
21318,consumption’ I said.,0,NEGATIVE,0.92639667
21319,‘I have come to you with a petition!’,1,POSITIVE,0.8351515
21320,"“He sat down in amazement, and I lost no time in telling him the",1,POSITIVE,0.8484746
21321,"medical man’s history; and explained that he, with the influence which",1,POSITIVE,0.99641037
21322,"he possessed over his uncle, might do some good to the poor fellow.",0,NEGATIVE,0.9962226
21323,"“‘I’ll do it—I’ll do it, of course!",1,POSITIVE,0.9995879
21324,’ he said.,1,POSITIVE,0.9838713
21325,‘I shall attack my uncle,0,NEGATIVE,0.99566394
21326,"about it tomorrow morning, and I’m very glad you told me the story.",1,POSITIVE,0.999717
21327,But,0,NEGATIVE,0.91009873
21328,"how was it that you thought of coming to me about it, Terentieff?",0,NEGATIVE,0.9967567
21329,’,1,POSITIVE,0.93096334
21330,"“‘So much depends upon your uncle,’ I said.",1,POSITIVE,0.5342196
21331,‘And besides we have always,1,POSITIVE,0.9982423
21332,"been enemies, Bachmatoff; and as you are a generous sort of fellow, I",1,POSITIVE,0.99960697
21333,thought you would not refuse my request because I was your enemy!,1,POSITIVE,0.9697672
21334,’ I,1,POSITIVE,0.98891884
21335,added with irony.,1,POSITIVE,0.9982287
21336,"“‘Like Napoleon going to England, eh?",0,NEGATIVE,0.9521527
21337,"’ cried he, laughing.",1,POSITIVE,0.998227
21338,‘I’ll do it,1,POSITIVE,0.99954563
21339,"though—of course, and at once, if I can!",1,POSITIVE,0.99769086
21340,"’ he added, seeing that I rose",1,POSITIVE,0.9997249
21341,seriously from my chair at this point.,1,POSITIVE,0.99337316
21342,“And sure enough the matter ended as satisfactorily as possible.,1,POSITIVE,0.9959358
21343,A,1,POSITIVE,0.9872909
21344,month or so later my medical friend was appointed to another post.,0,NEGATIVE,0.9045047
21345,He,1,POSITIVE,0.97065234
21346,"got his travelling expenses paid, and something to help him to start",1,POSITIVE,0.70431787
21347,life with once more.,1,POSITIVE,0.99647945
21348,I think Bachmatoff must have persuaded the doctor,0,NEGATIVE,0.98961514
21349,to accept a loan from himself.,0,NEGATIVE,0.9500198
21350,"I saw Bachmatoff two or three times,",0,NEGATIVE,0.97375184
21351,"about this period, the third time being when he gave a farewell dinner",0,NEGATIVE,0.9360823
21352,"to the doctor and his wife before their departure, a champagne dinner.",1,POSITIVE,0.99836147
21353,“Bachmatoff saw me home after the dinner and we crossed the Nicolai,1,POSITIVE,0.98017955
21354,bridge.,1,POSITIVE,0.995509
21355,We were both a little drunk.,0,NEGATIVE,0.99894005
21356,"He told me of his joy, the joyful",1,POSITIVE,0.9998649
21357,feeling of having done a good action; he said that it was all thanks to,1,POSITIVE,0.9998049
21358,myself that he could feel this satisfaction; and held forth about the,1,POSITIVE,0.99769837
21359,foolishness of the theory that individual charity is useless.,0,NEGATIVE,0.9996835
21360,"“I, too, was burning to have my say!",0,NEGATIVE,0.9741797
21361,"“‘In Moscow,’ I said, ‘there was an old state counsellor, a civil",0,NEGATIVE,0.95140654
21362,"general, who, all his life, had been in the habit of visiting the",1,POSITIVE,0.9660098
21363,prisons and speaking to criminals.,0,NEGATIVE,0.75048685
21364,Every party of convicts on its way,1,POSITIVE,0.7497891
21365,to Siberia knew beforehand that on the Vorobeef Hills the “old general”,0,NEGATIVE,0.96224034
21366,would pay them a visit.,1,POSITIVE,0.6571822
21367,He did all he undertook seriously and,1,POSITIVE,0.99712247
21368,devotedly.,1,POSITIVE,0.99967176
21369,"He would walk down the rows of the unfortunate prisoners,",0,NEGATIVE,0.9865211
21370,stop before each individual and ask after his needs—he never sermonized,1,POSITIVE,0.9931693
21371,them; he spoke kindly to them—he gave them money; he brought them all,1,POSITIVE,0.99164736
21372,"sorts of necessaries for the journey, and gave them devotional books,",1,POSITIVE,0.99575514
21373,"choosing those who could read, under the firm conviction that they",1,POSITIVE,0.99538946
21374,"would read to those who could not, as they went along.",1,POSITIVE,0.9925641
21375,"“‘He scarcely ever talked about the particular crimes of any of them,",0,NEGATIVE,0.99632186
21376,but listened if any volunteered information on that point.,0,NEGATIVE,0.9736659
21377,All the,1,POSITIVE,0.98235315
21378,"convicts were equal for him, and he made no distinction.",0,NEGATIVE,0.9989479
21379,He spoke to,1,POSITIVE,0.99277633
21380,"all as to brothers, and every one of them looked upon him as a father.",1,POSITIVE,0.9972724
21381,"When he observed among the exiles some poor woman with a child, he",0,NEGATIVE,0.8920299
21382,"would always come forward and fondle the little one, and make it laugh.",1,POSITIVE,0.9997349
21383,He continued these acts of mercy up to his very death; and by that time,1,POSITIVE,0.98109293
21384,"all the criminals, all over Russia and Siberia, knew him!",1,POSITIVE,0.99898654
21385,"“‘A man I knew who had been to Siberia and returned, told me that he",0,NEGATIVE,0.68223906
21386,himself had been a witness of how the very most hardened criminals,1,POSITIVE,0.9784695
21387,"remembered the old general, though, in point of fact, he could never,",0,NEGATIVE,0.88921523
21388,"of course, have distributed more than a few pence to each member of a",0,NEGATIVE,0.903052
21389,party.,1,POSITIVE,0.9983093
21390,Their recollection of him was not sentimental or particularly,0,NEGATIVE,0.99944854
21391,devoted.,1,POSITIVE,0.9995975
21392,"Some wretch, for instance, who had been a murderer—cutting the",0,NEGATIVE,0.99584705
21393,"throat of a dozen fellow-creatures, for instance; or stabbing six",0,NEGATIVE,0.9968907
21394,little children for his own amusement,1,POSITIVE,0.9089431
21395,(there have been such men!)—would,0,NEGATIVE,0.9224042
21396,"perhaps, without rhyme or reason, suddenly give a sigh and say, “I",0,NEGATIVE,0.9953374
21397,wonder whether that old general is alive still!,0,NEGATIVE,0.99643815
21398,” Although perhaps he,0,NEGATIVE,0.72787446
21399,had not thought of mentioning him for a dozen years before!,1,POSITIVE,0.98752683
21400,How can one,0,NEGATIVE,0.76286983
21401,"say what seed of good may have been dropped into his soul, never to",1,POSITIVE,0.9404819
21402,die?,0,NEGATIVE,0.9977127
21403,’,1,POSITIVE,0.93096334
21404,"“I continued in that strain for a long while, pointing out to",0,NEGATIVE,0.9363579
21405,Bachmatoff how impossible it is to follow up the effects of any,0,NEGATIVE,0.99920326
21406,"isolated good deed one may do, in all its influences and subtle",1,POSITIVE,0.9989144
21407,workings upon the heart and after-actions of others.,1,POSITIVE,0.99903995
21408,“‘And to think that you are to be cut off from life!,0,NEGATIVE,0.997554
21409,’ remarked,1,POSITIVE,0.99399847
21410,"Bachmatoff, in a tone of reproach, as though he would like to find",0,NEGATIVE,0.9838331
21411,someone to pitch into on my account.,0,NEGATIVE,0.8634139
21412,"“We were leaning over the balustrade of the bridge, looking into the",0,NEGATIVE,0.58231866
21413,Neva at this moment.,1,POSITIVE,0.99743927
21414,“‘Do you know what has suddenly come into my head?,0,NEGATIVE,0.9857525
21415,"’ said I,",1,POSITIVE,0.97568387
21416,suddenly—leaning further and further over the rail.,0,NEGATIVE,0.9734548
21417,“‘Surely not to throw yourself into the river?,0,NEGATIVE,0.8061108
21418,’ cried Bachmatoff in,1,POSITIVE,0.9255132
21419,alarm.,0,NEGATIVE,0.97465396
21420,Perhaps he read my thought in my face.,1,POSITIVE,0.8692285
21421,"“‘No, not yet.",0,NEGATIVE,0.99607146
21422,At present nothing but the following consideration.,0,NEGATIVE,0.9612022
21423,You,1,POSITIVE,0.9991247
21424,"see I have some two or three months left me to live—perhaps four; well,",0,NEGATIVE,0.99448335
21425,"supposing that when I have but a month or two more, I take a fancy for",0,NEGATIVE,0.9306722
21426,"some “good deed” that needs both trouble and time, like this business",1,POSITIVE,0.9800888
21427,"of our doctor friend, for instance: why, I shall have to give up the",0,NEGATIVE,0.99472034
21428,"idea of it and take to something else—some _little_ good deed, _more",1,POSITIVE,0.62680674
21429,"within my means_, eh?",0,NEGATIVE,0.97948825
21430,Isn’t that an amusing idea!,0,NEGATIVE,0.99927336
21431,’,1,POSITIVE,0.93096334
21432,“Poor Bachmatoff was much impressed—painfully so.,0,NEGATIVE,0.9762201
21433,He took me all the,1,POSITIVE,0.9976201
21434,"way home; not attempting to console me, but behaving with the greatest",1,POSITIVE,0.9993257
21435,delicacy.,0,NEGATIVE,0.99318564
21436,On taking leave he pressed my hand warmly and asked,1,POSITIVE,0.99915296
21437,permission to come and see me. I replied that if he came to me as a,0,NEGATIVE,0.7484135
21438,"‘comforter,’ so to speak",1,POSITIVE,0.99940217
21439,(for he would be in that capacity whether he,0,NEGATIVE,0.94432145
21440,"spoke to me in a soothing manner or only kept silence, as I pointed out",1,POSITIVE,0.94498295
21441,"to him), he would but remind me each time of my approaching death!",1,POSITIVE,0.93037856
21442,He,1,POSITIVE,0.97065234
21443,"shrugged his shoulders, but quite agreed with me; and we parted better",1,POSITIVE,0.99579114
21444,friends than I had expected.,1,POSITIVE,0.9995441
21445,“But that evening and that night were sown the first seeds of my ‘last,1,POSITIVE,0.9144848
21446,conviction.,1,POSITIVE,0.9998044
21447,’ I seized greedily on my new idea; I thirstily drank in all,1,POSITIVE,0.96709436
21448,its different aspects,1,POSITIVE,0.9973286
21449,"(I did not sleep a wink that night!), and the",1,POSITIVE,0.98796993
21450,"deeper I went into it the more my being seemed to merge itself in it,",1,POSITIVE,0.983568
21451,and the more alarmed I became.,0,NEGATIVE,0.976049
21452,"A dreadful terror came over me at last,",0,NEGATIVE,0.9884369
21453,and did not leave me all next day.,0,NEGATIVE,0.7539406
21454,"“Sometimes, thinking over this, I became quite numb with the terror of",0,NEGATIVE,0.99872583
21455,"it; and I might well have deduced from this fact, that my ‘last",0,NEGATIVE,0.9161896
21456,"conviction’ was eating into my being too fast and too seriously, and",0,NEGATIVE,0.98617357
21457,would undoubtedly come to its climax before long.,0,NEGATIVE,0.5939472
21458,And for the climax I,1,POSITIVE,0.99709916
21459,needed greater determination than I yet possessed.,0,NEGATIVE,0.9947909
21460,"“However, within three weeks my determination was taken, owing to a",0,NEGATIVE,0.992217
21461,very strange circumstance.,0,NEGATIVE,0.9378893
21462,"“Here on my paper, I make a note of all the figures and dates that come",1,POSITIVE,0.98226225
21463,into my explanation.,1,POSITIVE,0.9734278
21464,"Of course, it is all the same to me, but just",0,NEGATIVE,0.9500684
21465,now—and perhaps only at this moment—I desire that all those who are to,1,POSITIVE,0.9723576
21466,judge of my action should see clearly out of how logical a sequence of,1,POSITIVE,0.962743
21467,deductions has at length proceeded my ‘last conviction.’,0,NEGATIVE,0.93241024
21468,“I have said above that the determination needed by me for the,1,POSITIVE,0.9811729
21469,"accomplishment of my final resolve, came to hand not through any",1,POSITIVE,0.946636
21470,"sequence of causes, but thanks to a certain strange circumstance which",1,POSITIVE,0.8771179
21471,had perhaps no connection whatever with the matter at issue.,0,NEGATIVE,0.9996626
21472,Ten days,1,POSITIVE,0.57378596
21473,ago Rogojin called upon me about certain business of his own with which,1,POSITIVE,0.8815079
21474,I have nothing to do at present.,0,NEGATIVE,0.9976179
21475,"I had never seen Rogojin before, but",1,POSITIVE,0.9903096
21476,had often heard about him.,1,POSITIVE,0.9974561
21477,"“I gave him all the information he needed, and he very soon took his",1,POSITIVE,0.96157634
21478,"departure; so that, since he only came for the purpose of gaining the",0,NEGATIVE,0.99962616
21479,"information, the matter might have been expected to end there.",0,NEGATIVE,0.99201244
21480,"“But he interested me too much, and all that day I was under the",0,NEGATIVE,0.9571707
21481,"influence of strange thoughts connected with him, and I determined to",1,POSITIVE,0.9992703
21482,return his visit the next day.,1,POSITIVE,0.75627905
21483,"“Rogojin was evidently by no means pleased to see me, and hinted,",0,NEGATIVE,0.9944768
21484,"delicately, that he saw no reason why our acquaintance should continue.",0,NEGATIVE,0.9502135
21485,"For all that, however, I spent a very interesting hour, and so, I dare",1,POSITIVE,0.9942999
21486,"say, did he.",0,NEGATIVE,0.9203544
21487,There was so great a contrast between us that I am sure we,1,POSITIVE,0.9994912
21488,"must both have felt it; anyhow, I felt it acutely.",1,POSITIVE,0.9881192
21489,"Here was I, with my",1,POSITIVE,0.6666638
21490,"days numbered, and he, a man in the full vigour of life, living in the",1,POSITIVE,0.9987404
21491,"present, without the slightest thought for ‘final convictions,’ or",0,NEGATIVE,0.9491807
21492,"numbers, or days, or, in fact, for anything but that which-which—well,",1,POSITIVE,0.93342054
21493,"which he was mad about, if he will excuse me the expression—as a feeble",0,NEGATIVE,0.9996294
21494,author who cannot express his ideas properly.,0,NEGATIVE,0.99872583
21495,"“In spite of his lack of amiability, I could not help seeing, in",1,POSITIVE,0.9819712
21496,"Rogojin a man of intellect and sense; and although, perhaps, there was",1,POSITIVE,0.9971597
21497,"little in the outside world which was of interest to him, still he was",0,NEGATIVE,0.99877805
21498,clearly a man with eyes to see.,1,POSITIVE,0.99965423
21499,"“I hinted nothing to him about my ‘final conviction,’ but it appeared",0,NEGATIVE,0.9745268
21500,to me that he had guessed it from my words.,0,NEGATIVE,0.7506757
21501,He remained silent—he is a,1,POSITIVE,0.97292626
21502,"terribly silent man. I remarked to him, as I rose to depart, that, in",0,NEGATIVE,0.9098428
21503,"spite of the contrast and the wide differences between us two, les",1,POSITIVE,0.98925036
21504,extremites se touchent,1,POSITIVE,0.96659493
21505,"(‘extremes meet,’ as I explained to him in",1,POSITIVE,0.7802577
21506,Russian); so that maybe he was not so far from my final conviction as,0,NEGATIVE,0.9968325
21507,appeared.,1,POSITIVE,0.996578
21508,“His only reply to this was a sour grimace.,0,NEGATIVE,0.99939287
21509,He rose and looked for my,1,POSITIVE,0.9834579
21510,"cap, and placed it in my hand, and led me out of the house—that",1,POSITIVE,0.993918
21511,"dreadful gloomy house of his—to all appearances, of course, as though I",0,NEGATIVE,0.9988134
21512,"were leaving of my own accord, and he were simply seeing me to the door",1,POSITIVE,0.94347626
21513,out of politeness.,0,NEGATIVE,0.8762692
21514,His house impressed me much; it is like a,1,POSITIVE,0.9997399
21515,"burial-ground, he seems to like it, which is, however, quite natural.",1,POSITIVE,0.9989846
21516,Such a full life as he leads is so overflowing with absorbing interests,1,POSITIVE,0.9995387
21517,that he has little need of assistance from his surroundings.,0,NEGATIVE,0.96032405
21518,“The visit to Rogojin exhausted me terribly.,0,NEGATIVE,0.99712485
21519,"Besides, I had felt ill",0,NEGATIVE,0.9996124
21520,"since the morning; and by evening I was so weak that I took to my bed,",0,NEGATIVE,0.9995352
21521,"and was in high fever at intervals, and even delirious.",0,NEGATIVE,0.99426943
21522,Colia sat with,0,NEGATIVE,0.996445
21523,me until eleven o’clock.,1,POSITIVE,0.6507854
21524,"“Yet I remember all he talked about, and every word we said, though",0,NEGATIVE,0.96452457
21525,whenever my eyes closed for a moment I could picture nothing but the,0,NEGATIVE,0.5316842
21526,image of Surikoff just in the act of finding a million roubles.,0,NEGATIVE,0.9835831
21527,He,1,POSITIVE,0.97065234
21528,"could not make up his mind what to do with the money, and tore his hair",0,NEGATIVE,0.9997853
21529,over it.,0,NEGATIVE,0.8262021
21530,"He trembled with fear that somebody would rob him, and at last",0,NEGATIVE,0.99546134
21531,he decided to bury it in the ground.,0,NEGATIVE,0.9969757
21532,"I persuaded him that, instead of",0,NEGATIVE,0.9675897
21533,"putting it all away uselessly underground, he had better melt it down",0,NEGATIVE,0.9997198
21534,"and make a golden coffin out of it for his starved child, and then dig",0,NEGATIVE,0.98679286
21535,up the little one and put her into the golden coffin.,1,POSITIVE,0.98625106
21536,Surikoff accepted,1,POSITIVE,0.99921966
21537,"this suggestion, I thought, with tears of gratitude, and immediately",1,POSITIVE,0.99979824
21538,commenced to carry out my design.,1,POSITIVE,0.9969993
21539,“I thought I spat on the ground and left him in disgust.,0,NEGATIVE,0.9996627
21540,"Colia told me,",0,NEGATIVE,0.9963479
21541,"when I quite recovered my senses, that I had not been asleep for a",1,POSITIVE,0.8585687
21542,"moment, but that I had spoken to him about Surikoff the whole while.",1,POSITIVE,0.5349117
21543,"“At moments I was in a state of dreadful weakness and misery, so that",0,NEGATIVE,0.9983895
21544,Colia was greatly disturbed when he left me.,0,NEGATIVE,0.995646
21545,"“When I arose to lock the door after him, I suddenly called to mind a",1,POSITIVE,0.9795629
21546,"picture I had noticed at Rogojin’s in one of his gloomiest rooms, over",0,NEGATIVE,0.9780857
21547,the door.,1,POSITIVE,0.9645441
21548,"He had pointed it out to me himself as we walked past it, and",1,POSITIVE,0.98757076
21549,I believe I must have stood a good five minutes in front of it.,0,NEGATIVE,0.99847186
21550,There,1,POSITIVE,0.99373525
21551,"was nothing artistic about it, but the picture made me feel strangely",0,NEGATIVE,0.99090457
21552,uncomfortable.,0,NEGATIVE,0.99972546
21553,It represented Christ just taken down from the cross.,0,NEGATIVE,0.9775087
21554,It,1,POSITIVE,0.9926723
21555,"seems to me that painters as a rule represent the Saviour, both on the",1,POSITIVE,0.72220343
21556,"cross and taken down from it, with great beauty still upon His face.",1,POSITIVE,0.99979174
21557,This marvellous beauty they strive to preserve even in His moments of,1,POSITIVE,0.9997691
21558,deepest agony and passion.,1,POSITIVE,0.8998535
21559,But there was no such beauty in Rogojin’s,1,POSITIVE,0.92526215
21560,picture.,1,POSITIVE,0.9992565
21561,This was the presentment of a poor mangled body which had,0,NEGATIVE,0.9971855
21562,"evidently suffered unbearable anguish even before its crucifixion, full",0,NEGATIVE,0.99822676
21563,"of wounds and bruises, marks of the violence of soldiers and people,",0,NEGATIVE,0.9898339
21564,and of the bitterness of the moment when He had fallen with the,0,NEGATIVE,0.9923108
21565,cross—all this combined with the anguish of the actual crucifixion.,0,NEGATIVE,0.96664184
21566,"“The face was depicted as though still suffering; as though the body,",0,NEGATIVE,0.99148077
21567,"only just dead, was still almost quivering with agony.",0,NEGATIVE,0.98075515
21568,The picture was,1,POSITIVE,0.99797267
21569,"one of pure nature, for the face was not beautified by the artist, but",1,POSITIVE,0.9902384
21570,"was left as it would naturally be, whosoever the sufferer, after such",0,NEGATIVE,0.999687
21571,anguish.,0,NEGATIVE,0.99968606
21572,“I know that the earliest Christian faith taught that the Saviour,1,POSITIVE,0.9473393
21573,"suffered actually and not figuratively, and that nature was allowed her",0,NEGATIVE,0.9859103
21574,own way even while His body was on the cross.,1,POSITIVE,0.991804
21575,“It is strange to look on this dreadful picture of the mangled corpse,0,NEGATIVE,0.99251276
21576,"of the Saviour, and to put this question to oneself: ‘Supposing that",1,POSITIVE,0.9766247
21577,"the disciples, the future apostles, the women who had followed Him and",1,POSITIVE,0.9963265
21578,"stood by the cross, all of whom believed in and worshipped",1,POSITIVE,0.99811274
21579,"Him—supposing that they saw this tortured body, this face so mangled",0,NEGATIVE,0.995729
21580,and bleeding and bruised,0,NEGATIVE,0.9992039
21581,(and they _must_ have so seen it)—how could,0,NEGATIVE,0.99864364
21582,they have gazed upon the dreadful sight and yet have believed that He,1,POSITIVE,0.8078345
21583,would rise again?,1,POSITIVE,0.95624596
21584,’,1,POSITIVE,0.93096334
21585,"“The thought steps in, whether one likes it or no, that death is so",0,NEGATIVE,0.99293476
21586,"terrible and so powerful, that even He who conquered it in His miracles",1,POSITIVE,0.9983694
21587,during life was unable to triumph over it at the last.,0,NEGATIVE,0.9994701
21588,He who called to,1,POSITIVE,0.5388852
21589,"Lazarus, ‘Lazarus, come forth!’ and the dead man lived—He was now",1,POSITIVE,0.7158401
21590,Himself a prey to nature and death.,0,NEGATIVE,0.9669751
21591,"Nature appears to one, looking at",1,POSITIVE,0.9930373
21592,"this picture, as some huge, implacable, dumb monster; or still better—a",0,NEGATIVE,0.99767673
21593,stranger simile—some enormous mechanical engine of modern days which,0,NEGATIVE,0.9722596
21594,"has seized and crushed and swallowed up a great and invaluable Being, a",1,POSITIVE,0.9940332
21595,"Being worth nature and all her laws, worth the whole earth, which was",1,POSITIVE,0.99939215
21596,perhaps created merely for the sake of the advent of that Being.,0,NEGATIVE,0.9981718
21597,"“This blind, dumb, implacable, eternal, unreasoning force is well shown",1,POSITIVE,0.99018323
21598,"in the picture, and the absolute subordination of all men and things to",1,POSITIVE,0.99781847
21599,it is so well expressed that the idea unconsciously arises in the mind,1,POSITIVE,0.99964136
21600,of anyone who looks at it.,1,POSITIVE,0.86357373
21601,All those faithful people who were gazing at,1,POSITIVE,0.99952817
21602,the cross and its mutilated occupant must have suffered agony of mind,0,NEGATIVE,0.99839413
21603,that evening; for they must have felt that all their hopes and almost,0,NEGATIVE,0.9715446
21604,all their faith had been shattered at a blow.,0,NEGATIVE,0.99202406
21605,They must have separated,0,NEGATIVE,0.97866464
21606,"in terror and dread that night, though each perhaps carried away with",0,NEGATIVE,0.9929619
21607,him one great thought which was never eradicated from his mind for ever,1,POSITIVE,0.9977881
21608,afterwards.,1,POSITIVE,0.9189025
21609,If this great Teacher of theirs could have seen Himself,0,NEGATIVE,0.9950684
21610,"after the Crucifixion, how could He have consented to mount the Cross",0,NEGATIVE,0.9881238
21611,and to die as He did?,0,NEGATIVE,0.9821069
21612,This thought also comes into the mind of the man,1,POSITIVE,0.9985792
21613,who gazes at this picture.,1,POSITIVE,0.9985418
21614,I thought of all this by snatches probably,0,NEGATIVE,0.99314034
21615,between my attacks of delirium—for an hour and a half or so before,0,NEGATIVE,0.9933178
21616,Colia’s departure.,0,NEGATIVE,0.999636
21617,“Can there be an appearance of that which has no form?,0,NEGATIVE,0.99893004
21618,And yet it,1,POSITIVE,0.9347122
21619,"seemed to me, at certain moments, that I beheld in some strange and",1,POSITIVE,0.8172288
21620,"impossible form, that dark, dumb, irresistibly powerful, eternal force.",1,POSITIVE,0.9936108
21621,"“I thought someone led me by the hand and showed me, by the light of a",0,NEGATIVE,0.86391234
21622,"candle, a huge, loathsome insect, which he assured me was that very",0,NEGATIVE,0.9982768
21623,"force, that very almighty, dumb, irresistible Power, and laughed at the",1,POSITIVE,0.9991565
21624,indignation with which I received this information.,0,NEGATIVE,0.9985518
21625,In my room they,1,POSITIVE,0.9963439
21626,always light the little lamp before my icon for the night; it gives a,1,POSITIVE,0.9943777
21627,"feeble flicker of light, but it is strong enough to see by dimly, and",1,POSITIVE,0.9991566
21628,if you sit just under it you can even read by it.,1,POSITIVE,0.989464
21629,I think it was about,1,POSITIVE,0.98009825
21630,twelve or a little past that night.,0,NEGATIVE,0.96917313
21631,"I had not slept a wink, and was",0,NEGATIVE,0.9553375
21632,"lying with my eyes wide open, when suddenly the door opened, and in",1,POSITIVE,0.98977673
21633,came Rogojin.,1,POSITIVE,0.99197805
21634,"“He entered, and shut the door behind him.",0,NEGATIVE,0.9943297
21635,Then he silently gazed at me,1,POSITIVE,0.99571556
21636,and went quickly to the corner of the room where the lamp was burning,0,NEGATIVE,0.9946632
21637,and sat down underneath it.,0,NEGATIVE,0.8205183
21638,"“I was much surprised, and looked at him expectantly.",1,POSITIVE,0.53866965
21639,“Rogojin only leaned his elbow on the table and silently stared at me.,0,NEGATIVE,0.85560805
21640,"So passed two or three minutes, and I recollect that his silence hurt",0,NEGATIVE,0.9995974
21641,and offended me very much.,0,NEGATIVE,0.99943775
21642,Why did he not speak?,0,NEGATIVE,0.996293
21643,“That his arrival at this time of night struck me as more or less,0,NEGATIVE,0.99679327
21644,strange may possibly be the case; but I remember I was by no means,0,NEGATIVE,0.9983251
21645,amazed at it.,1,POSITIVE,0.99973464
21646,"On the contrary, though I had not actually told him my",0,NEGATIVE,0.96885055
21647,"thought in the morning, yet I know he understood it; and this thought",1,POSITIVE,0.95869094
21648,"was of such a character that it would not be anything very remarkable,",0,NEGATIVE,0.97426295
21649,"if one were to come for further talk about it at any hour of night,",0,NEGATIVE,0.9897183
21650,however late.,0,NEGATIVE,0.99022734
21651,“I thought he must have come for this purpose.,0,NEGATIVE,0.9954764
21652,“In the morning we had parted not the best of friends; I remember he,0,NEGATIVE,0.9941608
21653,looked at me with disagreeable sarcasm once or twice; and this same,0,NEGATIVE,0.98142093
21654,look I observed in his eyes now—which was the cause of the annoyance I,0,NEGATIVE,0.9916061
21655,felt.,1,POSITIVE,0.98934513
21656,“I did not for a moment suspect that I was delirious and that this,0,NEGATIVE,0.9583839
21657,Rogojin was but the result of fever and excitement.,1,POSITIVE,0.8352041
21658,I had not the,0,NEGATIVE,0.9986017
21659,slightest idea of such a theory at first.,0,NEGATIVE,0.99610317
21660,“Meanwhile he continued to sit and stare jeeringly at me.,1,POSITIVE,0.7094678
21661,“I angrily turned round in bed and made up my mind that I would not say,1,POSITIVE,0.5333329
21662,a word unless he did; so I rested silently on my pillow determined to,0,NEGATIVE,0.99295723
21663,"remain dumb, if it were to last till morning.",0,NEGATIVE,0.99966156
21664,I felt resolved that he,0,NEGATIVE,0.5723002
21665,should speak first.,1,POSITIVE,0.9952797
21666,Probably twenty minutes or so passed in this way.,0,NEGATIVE,0.99469614
21667,Suddenly the idea struck me—what if this is an apparition and not,0,NEGATIVE,0.9912599
21668,Rogojin himself?,0,NEGATIVE,0.9822103
21669,“Neither during my illness nor at any previous time had I ever seen an,0,NEGATIVE,0.9919446
21670,"apparition;—but I had always thought, both when I was a little boy, and",1,POSITIVE,0.9899017
21671,"even now, that if I were to see one I should die on the spot—though I",0,NEGATIVE,0.99577427
21672,don’t believe in ghosts.,0,NEGATIVE,0.99897313
21673,"And yet _now_, when the idea struck me that",0,NEGATIVE,0.9740748
21674,"this was a ghost and not Rogojin at all, I was not in the least",0,NEGATIVE,0.9982177
21675,alarmed.,0,NEGATIVE,0.9937058
21676,Nay—the thought actually irritated me.,0,NEGATIVE,0.9976063
21677,"Strangely enough, the",0,NEGATIVE,0.7800815
21678,decision of the question as to whether this were a ghost or Rogojin did,0,NEGATIVE,0.99638003
21679,"not, for some reason or other, interest me nearly so much as it ought",0,NEGATIVE,0.9994842
21680,to have done;—I think I began to muse about something altogether,1,POSITIVE,0.9930639
21681,different.,1,POSITIVE,0.99922156
21682,"For instance, I began to wonder why Rogojin, who had been in",0,NEGATIVE,0.88603085
21683,"dressing-gown and slippers when I saw him at home, had now put on a",0,NEGATIVE,0.94139767
21684,dress-coat and white waistcoat and tie?,0,NEGATIVE,0.8835295
21685,"I also thought to myself, I",1,POSITIVE,0.9904116
21686,"remember—‘if this is a ghost, and I am not afraid of it, why don’t I",0,NEGATIVE,0.98962474
21687,approach it and verify my suspicions?,0,NEGATIVE,0.5957356
21688,Perhaps I am afraid—’ And no,0,NEGATIVE,0.9950272
21689,sooner did this last idea enter my head than an icy blast blew over me;,0,NEGATIVE,0.98920923
